index,measurement_a,measurement_b,measurement_c
75.0,10.821902504375224,25.121330630765613,1.9488486197823462
76.0,10.08704706823817,29.50618342669648,5.879306777040778
77.0,9.700992649534133,31.586723776371773,3.7396478539336164
78.0,10.091760776535502,42.71915568552258,1.8224032481567898
79.0,8.012431085399108,28.214197546429975,1.8823851806659424
80.0,9.780328112162488,32.02868094806011,3.739766549232968
81.0,10.357112571511747,28.395435808317046,1.3951440313709425
82.0,11.477894044741516,32.07057259018845,3.3336918579570303
83.0,9.481729781726353,23.214760251057875,8.265542140499548
84.0,9.191506397106812,29.07667589102868,8.79403734486776
85.0,9.498242956415464,28.793642343713614,5.268100489696472
86.0,10.915402117702074,39.002580856808265,4.631632661887053
87.0,10.328751109659684,25.25295439249753,4.957032727557389
88.0,9.470239796232962,20.796474662787322,10.202630054462803
89.0,10.513267433113356,26.40674492304405,5.633563391360829
90.0,10.09707754934804,22.452329259223347,10.126495946139197
91.0,10.968644990532889,33.967627656146405,3.7528751476421673
92.0,9.297946906122647,33.277186928634734,6.206375118323415
93.0,9.672337853402231,26.99618448325161,5.06679769240036
94.0,9.607891846867842,28.77122767545036,7.442096346102634
95.0,8.536485051867881,30.019612162615562,2.768027174203783
96.0,10.296120277064576,30.662293315997942,-1.2415459960653301
97.0,10.26105527217989,37.55616915830025,2.1131122229046153
98.0,10.00511345664246,25.253795790036424,6.171386598468953
99.0,9.765412866624853,27.714333755147184,1.5132207026906448
100.0,8.584629257949587,32.16290230023528,5.449766346879121
101.0,9.57935467723464,28.849124078724625,-0.1879207248008532
102.0,9.657285483473231,38.25084302852505,5.463275639673386
103.0,9.19772273077838,32.431027080714706,3.468750769306677
104.0,9.83871428833399,23.737617911600903,12.959887994186676
105.0,10.40405085681454,30.732447722107157,10.492600620269908
106.0,11.88618590121053,24.892957403769522,8.256130274799338
107.0,10.174577812831838,32.885178479485376,1.2104176346288664
108.0,10.257550390722765,38.03770796074624,1.8304536289773816
109.0,9.925554084233832,31.23946889185245,2.1056190223077698
110.0,8.081228784700958,23.745163602895445,5.8536021409633765
111.0,9.973486124550783,27.228864354648724,7.394533899734758
112.0,10.060230209941027,24.56716075107833,-1.0677333024780182
113.0,12.463242112485286,29.441662984002452,6.673822407543719
114.0,9.807639035218877,34.59132686921988,2.1441430555916563
115.0,10.301547342333613,31.110259743438604,4.705387014075473
116.0,9.965288230294757,34.95556235354201,8.914213722357685
117.0,8.831321962380468,19.763858044799534,3.345611905247188
118.0,11.142822814515021,34.45262552054725,3.3998346564111337
119.0,10.751933032686773,27.060352162222422,7.1835648493998265
120.0,10.791031947043047,32.296166346218996,7.3526483774811116
121.0,9.09061254520526,24.802579031830597,8.404268645740641
122.0,11.402794310936098,33.1451177946027,5.9620757236121165
123.0,8.59814893720772,24.0289986475443,8.799379476281228
124.0,10.58685709380027,30.449565677782616,7.352743431608337
125.0,12.190455625809978,30.939244683906598,11.697304275483914
126.0,9.00946367486931,28.416522364554627,3.314272853983718
127.0,9.433702270397228,31.015878604635255,5.746416322741796
128.0,10.099651365087642,24.090092260946342,6.483662453969439
129.0,9.4965243458838,36.881728172813645,2.9876248965570396
130.0,8.449336568933868,37.2251886873029,5.411505230773313
131.0,10.068562974806028,25.0021370252935,7.155759504248536
132.0,8.937696286273894,27.86005224679171,1.0412964789356352
133.0,10.47359243063518,33.55977116081965,3.227188930338921
134.0,9.080575765766197,24.128722184605593,3.054940401291352
135.0,11.54993440501754,25.024909328625657,-0.3045911245848876
136.0,9.216746707663763,26.782189547073408,2.787605343591296
137.0,9.677938483794325,29.82036583632597,5.507429120849114
138.0,10.81351721736967,29.947908443065952,2.7378493209041137
139.0,8.769135683566045,34.58837098774113,8.328862852977716
140.0,10.227459934604129,30.593001762139885,3.7136565500656653
141.0,11.307142754282427,30.764700263251825,6.311292150642557
142.0,8.392516765438772,33.97176534048531,3.7292488419559073
143.0,10.184633858532305,25.771391400838095,7.565415738227513
144.0,10.259882794248423,30.499366935768943,4.931561815124895
145.0,10.78182287177731,21.585435866929846,0.12309196214190621
146.0,8.763049289121918,35.29863881977915,1.4912540139492174
147.0,8.679543386915723,22.14645233553737,1.7280054010620933
148.0,10.521941565616897,27.944849826069685,5.801926864306214
149.0,10.296984673233187,26.209518021711762,7.168269777390058
150.0,10.250492850345877,39.17816075604508,8.382024620822008
151.0,10.346448209496975,30.59545881572456,6.090448999417839
152.0,9.31997527842151,34.03306158151216,9.471046695956224
153.0,10.232253697161003,23.303776088092448,4.6897882377130715
154.0,10.29307247329868,35.80952263424346,1.237317917238776
155.0,9.285648581973632,33.2993470577079,1.28419186957586
156.0,11.865774511144757,24.164309619955205,3.694529879696554
157.0,10.473832920911788,29.5691422469302,0.5524929789229933
158.0,8.808696502797352,38.240185144065805,10.46996339530561
159.0,10.65655360863383,24.809302360771248,3.153576094107031
160.0,9.025318329772679,30.229771605099238,10.412221617769882
161.0,10.787084603742452,39.95555013139877,4.932524986446635
162.0,11.158595579007404,33.15208816684882,4.897445070541865
163.0,9.179317681648289,34.88428489766693,2.540514662438498
164.0,10.963376129244322,41.78022937228181,4.890996581983359
165.0,10.412780926936499,26.74417119118069,-0.5497302416485699
166.0,10.82206015999449,32.12724378724053,6.3451491574625205
167.0,11.896792982653947,31.490739215933047,-0.10676579881543091
168.0,9.75461188399713,26.21969087139998,5.416133705146576
169.0,9.24626383564251,21.1425444015766,9.422153963494782
170.0,9.110485570374477,32.66214158065431,7.776932696761481
171.0,9.184189715034561,30.018971200139973,8.099150462179873
172.0,9.922898290585897,36.02511786494094,8.070364900571867
173.0,10.341151974816643,37.62419404218066,6.307881851898246
174.0,10.27669079933002,39.22067956911063,6.06722571113674
175.0,10.827183249036024,31.346796198100453,4.472823178413866
176.0,10.013001891877908,38.736784062063755,4.88100264399179
177.0,11.453534077157316,36.8773256351859,6.601211325991996
178.0,9.735343166762044,20.448502787740438,5.042174494599598
179.0,12.720169166589619,30.555940819358515,9.59212187556852
180.0,10.625667347765006,30.238995758730788,7.025696442364235
181.0,9.142842443583717,42.75303735881552,4.069487633503254
182.0,8.929107501938887,30.457720236382293,4.455671577911192
183.0,10.482472415243185,27.909200326062106,4.0239157665379235
184.0,9.77653721467415,35.811070861328396,4.668479255566564
185.0,10.714000494092092,31.187858914879374,12.472274492642168
186.0,10.473237624573544,21.28727381117631,4.509807639541241
187.0,9.927171087343128,30.226813298337465,6.419049123031287
188.0,9.153206281931595,38.175886833172484,6.716238662237034
189.0,8.485152775314136,28.54528219484166,5.462183859723067
190.0,9.553485047932979,25.28883079174472,4.135169496593415
191.0,10.856398794323471,26.42598091908881,6.4663220682616895
192.0,10.214093744130205,27.260491501301512,3.2460907291647936
193.0,8.754261221288012,34.70202698631449,8.613072302718406
194.0,10.173180925851183,34.69708130598243,0.5611412805553426
195.0,10.385317379728837,30.469264773422605,1.1528846016194016
196.0,9.116142563798867,33.40930542711813,3.411552672657036
197.0,10.153725105945528,34.58203803972387,4.398603319525817
198.0,10.058208718446,31.413570518900183,7.568791892189214
199.0,8.857029702169378,23.071445142994435,6.0070695915681105
200.0,10.357787360348283,24.234511439708598,0.08182357429856779
201.0,10.560784526368234,32.53482554964129,3.0678881430100122
202.0,11.083051243175277,29.51818943030765,1.498394706339523
203.0,11.053802052034904,40.00925356043004,6.165963675490776
204.0,8.622330632042909,26.71582043546163,1.0520487060658867
205.0,9.062174960084878,28.145162972258575,9.392457851580444
206.0,10.51503526720866,37.488658008720634,7.429197101577359
207.0,10.513785950912208,30.216702588667136,4.835333192179845
208.0,10.515047686306048,26.429228978073787,0.47109764850889224
209.0,13.85273149065472,34.35570922403387,8.442195411177813
210.0,10.570890510693166,32.622264439770156,4.736827535959299
211.0,11.135565640180598,29.013472941870706,8.438476192813809
212.0,10.954001763493203,21.534923702984383,3.6835149667481355
213.0,10.651391251305798,25.80414694233993,4.512876791817207
214.0,9.684730755359654,37.771353227405136,4.765640446578559
215.0,10.758969220493267,27.832446945810894,2.039057279052028
216.0,9.227174785462427,28.8234270452184,-2.139985056197159
217.0,9.763181393259991,28.810317083815473,7.018242424411438
218.0,9.514636452170896,30.41500147829357,8.167079137425464
219.0,10.081874139386322,36.15809103617404,7.981276150436656
220.0,12.314658566673508,28.554068232337166,0.3266896131194059
221.0,8.132734807408251,37.72156920417488,4.891353486639493
222.0,10.686260190374513,37.1594656986757,3.993215937123921
223.0,8.387284128810348,26.549670294070083,6.416556674060194
224.0,9.528068134210567,26.277449621142896,6.739885209361497
225.0,11.088950596967367,21.942667600649123,2.3712986448385434
226.0,10.064280019095463,32.28263160515852,5.4885728884603
227.0,8.922255222070694,34.65791749373615,1.6840884540725662
228.0,9.284696290740031,34.193016022632264,5.391478800336047
229.0,10.679597748934675,28.637485383698284,1.2429797781918035
230.0,9.269633368282863,31.563378090412073,2.8384021614335087
231.0,10.216458589581976,29.715996853070013,1.8755783180880057
232.0,10.045571839903813,31.191305228413952,7.885272419492571
233.0,9.348399652394184,25.018487225740873,8.44396112056199
234.0,12.143944089325325,33.24724341812471,2.4055885467168245
235.0,10.633919022318011,27.67198798557049,5.792583483505176
236.0,7.974857413342393,33.59977588930429,9.705770329729749
237.0,10.186454314769428,31.266078654196562,5.594054303163062
238.0,9.338213535231612,25.21017095051982,5.101239401614884
239.0,10.852433334796224,35.12562275975653,6.399842662303946
240.0,9.207479261567299,31.758975500864583,-0.6032898577099868
241.0,9.8852635585331,23.64445186850324,0.9634375705845173
242.0,10.504987278980456,32.451959708901924,7.343939674070046
243.0,10.865755194170122,28.71230337317124,4.36540753871474
244.0,8.799703592944224,30.87197802093443,-2.142170161366044
245.0,9.665498764159052,26.554220464288136,8.995598449000797
246.0,9.525054688839043,34.2838851256219,8.397362596844042
247.0,9.346670767426287,22.983190085634913,4.160886735649822
248.0,11.765454240281096,30.277280388296106,12.605915864921133
249.0,10.404981710960955,21.810817256855962,1.6217751025707177
250.0,8.739116045664955,31.462953227387946,5.552792604170378
251.0,10.917861947054776,34.454002722600976,10.840061614898708
252.0,12.122156197012632,30.597764830782218,1.8734127493416413
253.0,11.032465260551147,20.17105192232256,2.2919382032502167
254.0,8.480630034045987,34.62781317663579,-3.075561074513626
255.0,9.51576592713375,23.72925797739003,3.77094698666051
256.0,11.266911149186623,22.246027917527474,2.218763749570739
257.0,9.29233053438122,28.141928213319318,1.6915613809540746
258.0,10.443819428146229,30.929231720255288,2.776769397005836
259.0,10.774634053429336,24.344829620474002,4.3718387439128765
260.0,9.073069528421916,29.891165860152487,5.738121615532559
261.0,9.9404746439382,34.41555808933694,6.458599873019217
262.0,6.758732659930928,31.506722192343698,-3.176556329099398
263.0,8.97561235866571,29.312411148378594,5.842716108637642
264.0,9.74743184860684,27.119605065987525,3.695428396971292
265.0,8.752216818035151,27.874799865511033,5.572074607228997
266.0,11.632411303931635,31.453166266033435,11.6408397507906
267.0,8.569858622039368,22.9598175543602,4.763519023329054
268.0,9.559955513303017,29.637593463566503,0.959544485940377
269.0,10.130740577286092,35.102370646194245,10.313618000078822
270.0,11.441273289066116,37.70623926027178,4.985864190612548
271.0,8.564137848820561,19.928786569730576,13.474371569376475
272.0,11.16316375215496,24.922224545023866,1.8790330714299146
273.0,10.010233061019587,24.02998508971967,4.786894982008516
274.0,9.018491348952049,44.13736413477319,2.52365890971043
275.0,10.462103474263271,26.954010784061925,3.197298664720215
276.0,10.199059695573471,18.104896019809722,0.8295503539500562
277.0,9.399783122841205,33.95505168967717,1.6826659123311751
278.0,10.06980208499002,34.538253255983506,3.0767200467968765
279.0,9.61468640313824,36.20807183438412,-2.261904408305317
280.0,10.113517345251248,27.40830308479114,2.4463287253300576
281.0,10.662130674521046,32.405181579972904,6.736311059441785
282.0,11.586016816145353,30.064375819933122,6.082707506270788
283.0,8.76218450117315,28.35044015208669,11.523982802655674
284.0,12.133033374656266,30.054986797161202,3.1838860644091236
285.0,8.047912200477498,26.510160881962715,1.6589347351948183
286.0,9.848214904964417,35.07063666578025,8.845257299271733
287.0,10.588317206484577,27.240212280365636,2.0261479301508607
288.0,10.280991867735032,29.978465161379113,4.63964356354743
289.0,9.377300480179406,30.81536801495065,9.193564647141818
290.0,9.791877749642724,27.446325170223137,6.533945202331669
291.0,9.506999065341168,29.34891598127332,12.283982334348151
292.0,9.410635243055788,30.595001503352854,2.704164623338498
293.0,10.849602097021025,28.948900029162715,3.8093737442666074
294.0,10.357015485965047,31.004154937343248,5.813579487267216
295.0,9.307090404739347,24.201407410120808,0.08084498900468873
296.0,10.899599875433251,34.561855281047514,-0.30142285048271233
297.0,10.30729952087661,29.005418334221098,5.605742032483749
298.0,10.81286211883896,34.04228192224459,4.673667883609668
299.0,10.629628841923612,30.06219892877824,-2.8850107463473584
300.0,9.171004989077927,25.405476705366745,-1.0144456993802926
301.0,9.43981895980303,29.08712674271799,4.651369649461823
302.0,10.747293605123263,31.466342295412662,-0.4767819227335499
303.0,10.610370265433465,25.623293901884175,0.789324231638945
304.0,9.979098406035853,23.425432798088693,3.0532058933608375
305.0,10.117327383308782,27.96543243988075,8.544024159271316
306.0,11.277664895788424,33.53409223094319,10.038116202890208
307.0,9.40842861116417,35.91291139135409,3.573631227682206
308.0,10.547097381170039,37.75847166313895,4.085734200506407
309.0,9.797807347566106,36.18936656585136,8.295969808111565
310.0,9.78231879677278,29.219441492386366,9.691322171949928
311.0,11.09877685198719,29.70202903673886,2.757159795407428
312.0,10.82541634898803,30.203892686063266,9.322436422983369
313.0,10.813509636000639,35.22441012945909,7.497655092230065
314.0,11.30547880715433,23.607024243535633,4.012262347633881
315.0,10.021003841632758,36.044230230159755,4.907770493473689
316.0,10.681952971294963,30.09680425957802,7.179752087355363
317.0,9.689733243406543,25.243597235906382,4.893106334654569
318.0,10.324166352488442,24.75385494901955,4.1644200795541595
319.0,9.869856945632316,23.722939038591704,3.1823791977866533
320.0,10.096995964992718,29.980286283497083,7.479092647909473
321.0,10.595157025436913,38.36289372582911,7.808306565301278
322.0,9.181779316766528,38.177980875073786,1.1251874634378378
323.0,12.09238727568546,26.51665513792946,3.2187746426240786
324.0,8.993982618500297,22.06458342586463,9.732405042543471
325.0,8.785811387212268,33.29052553636355,3.3617904197634743
326.0,11.158110873500068,29.195811649342843,3.0207924278025167
327.0,10.791662693962936,31.430451258613182,1.3934261766817482
328.0,10.624119817052154,36.13813823636619,10.719783418142818
329.0,10.62834550926428,25.466597993620635,8.308077607521621
330.0,9.987753227153085,31.411768090836905,9.556556093891256
331.0,9.10274562851417,25.688507258405934,4.497184427757761
332.0,10.075804558193726,26.7699801804036,-1.1219698755191647
333.0,9.322838288487889,31.574116683827345,5.690560047203115
334.0,10.97511973341775,39.77175942274292,1.5974120406664016
335.0,9.852942618497861,39.46716962526924,0.0006633924812975422
336.0,9.174502803207488,30.40310328358696,1.4160922690400577
337.0,9.678614158347006,31.313124593879742,8.407715260727803
338.0,10.412931454275624,35.91207580761018,5.235278794123212
339.0,9.436275447196024,35.139158337959955,4.105366761717476
340.0,9.177779604433569,26.436884883507947,4.326122788329287
341.0,10.243687211491912,27.631576654958444,4.2481046990604225
342.0,10.244966571108723,30.339765617431382,5.038926359726712
343.0,9.49305682462887,29.303668480340406,1.1775475956506343
344.0,9.528961694381676,26.37765152995506,4.318831434555962
345.0,10.232049937357637,32.54216506817697,7.0508173297239995
346.0,8.551915658502676,27.92883494737095,2.7723740231885676
347.0,8.592536225623444,26.433995893207513,2.4788128015150304
348.0,9.281555778747563,31.600437133739266,10.472533017499277
349.0,9.786552848288153,31.73523929358823,8.367397959905473
350.0,10.310907565598004,37.52636550566338,2.031956630200996
351.0,11.475356216949551,36.50434200368471,3.7706260044701874
352.0,10.85765962320202,32.84690789148234,4.742273733964705
353.0,9.840061470036574,28.75415825706876,6.068045366611219
354.0,9.98098379209731,31.16058976367501,9.43456327999683
355.0,8.997470635362191,31.972009814174754,1.024113547485081
356.0,9.98148686400761,26.02948421421871,2.0997385419943697
357.0,9.711341361079862,33.15040207822116,5.228138468053643
358.0,10.322718560338089,33.80089465999942,4.38403792246681
359.0,9.172769056447677,18.4963839801164,2.9177389797312827
360.0,10.519346514241173,24.08202042739469,4.342128367517102
361.0,11.532738913002579,28.938305625381957,3.7977329929226507
362.0,9.891239851543142,28.684765030286844,11.182319421097118
363.0,10.401711722098941,36.398222491334074,7.606980267412445
364.0,10.690143991711112,34.97040590043311,8.03494490063487
365.0,9.598779528114164,29.630128082495748,5.691060013501995
366.0,10.224092481810416,31.207264244599557,3.2571617888072772
367.0,10.012592400781795,28.00214637509191,7.007541481317693
368.0,10.097676098548831,30.8833512897914,8.576398856191847
369.0,9.226990216144534,37.40950382433934,7.145328044651697
370.0,10.024510174258943,29.011661905326626,2.4851683146281345
371.0,10.49799829124545,27.781006521880766,8.81900132271683
372.0,11.451143607795041,28.979468327217667,0.13197224853957046
373.0,10.959270826085207,31.110302905681802,13.842501593008732
374.0,12.153182457511557,22.283575782282433,2.2083159315491367
375.0,9.23265243711195,26.663562575045432,8.445745558866408
376.0,10.872320636720678,27.430437565908637,6.4581787093285605
377.0,10.183342005738352,30.748848174129044,11.187511930444415
378.0,12.189802933217672,28.111566703147297,12.022908964212695
379.0,9.191701714644848,32.43732533696856,5.853842090911322
380.0,9.160278157819224,32.563342960812676,1.9185933578567207
381.0,9.400607354555978,25.804644219868173,10.497378403886337
382.0,7.876104275690193,27.136294204854757,5.241443517883976
383.0,9.47424497831924,33.91873204171241,2.2229561248670753
384.0,9.240867338446302,39.09129901054665,7.681358614718756
385.0,10.150393786476208,32.87496088846627,2.315943315312542
386.0,10.34175597577716,27.206314464301354,0.6377619590247008
387.0,11.876170839215886,25.820669803926997,5.800600235859832
388.0,10.950423838186051,36.34023100411093,-3.6365590118236586
389.0,9.423096344337598,27.449200748150755,2.764178373957679
390.0,9.101585328651643,29.673867196000067,3.3536147808929218
391.0,10.491919171506506,36.664192761964216,4.555901086204802
392.0,8.679766792979358,25.38978020509554,2.8113749209398438
393.0,11.831458765854354,24.81754882382444,5.333177457004375
394.0,11.179440120721287,27.27556045942412,4.005694101242276
395.0,9.530824347895296,29.663063316875526,5.026938830934825
396.0,8.286865470909122,37.82623893867228,9.039159170861007
397.0,11.353872374165412,33.77160792633953,6.766615654253108
398.0,9.885460154747381,24.04675333488271,1.4281350471477978
399.0,11.23781631197346,32.36026365578814,8.372121209391791
400.0,8.405572341205634,24.092621274988886,3.4227139594281537
401.0,9.400624977046228,37.827398020833456,3.9101340558224873
402.0,10.005243699718184,29.61150042960793,2.9988336080458984
403.0,10.046980593764742,36.70038720440374,5.850442444566621
404.0,9.549934528520756,25.98512144785517,1.4994293910934928
405.0,10.6228499323475,29.775328391604365,5.284009191766228
406.0,8.932379570617405,33.80176116561234,1.963028287435158
407.0,9.857620514978706,23.258767500702376,1.8185601023620803
408.0,10.1202956317119,26.414641213009155,2.503734798514203
409.0,10.51443883405875,31.774466690765415,4.110360037524453
410.0,10.71161487808889,35.24251645574097,5.47508015618046
411.0,8.875357908162131,29.51999736151309,3.2386192697772196
412.0,8.465885829264378,34.62520432555971,2.434383879708472
413.0,11.27767682189851,35.50344442380621,10.620629626075525
414.0,10.33231401197959,32.44999441362204,1.9255206652464079
415.0,9.251513463443446,37.02350949950087,11.061515761317537
416.0,11.551151975522522,23.93311861334727,3.7440532830615494
417.0,10.115674634292859,27.626388992327975,4.399559023931037
418.0,11.179297184063827,31.639983487311042,11.00543407703653
419.0,10.06751848141011,28.000902932977073,6.934062446704253
420.0,12.060747924881987,23.799979371897493,5.5936456326892285
421.0,11.755340842443204,30.98163860038248,6.983284729153802
422.0,9.751035851520927,32.745053819088206,6.9217929821663
423.0,10.971570950954355,28.29989477144109,3.5618496587427977
424.0,10.645375949585148,27.57538153174518,10.52018916706017
425.0,11.368631557532348,27.92064441780095,0.14086603864287817
426.0,9.035076539419896,30.82915887118565,6.958917429344801
427.0,10.686051459998438,35.67313620324708,6.197673203515718
428.0,11.058424486849589,29.75694103154762,5.3831801371274945
429.0,8.241260513576886,30.64957037851457,4.8593403477441175
430.0,8.816741487334225,35.87296211211628,2.3202756675463934
431.0,7.9607678222399,31.51020523773469,-0.4504704168227489
432.0,9.730593165555442,30.893037987484938,2.5085037846933567
433.0,10.717542255795962,41.372724892621164,6.216475101967669
434.0,11.502357052096029,28.02904406169304,6.812774668027389
435.0,10.074094780419776,36.33903903676796,-0.5584443198029048
436.0,11.628615545571291,32.8949035402101,5.2717114902432645
437.0,8.619898541785108,30.666288133348374,1.570061144137517
438.0,8.296617560644846,32.04612367484313,4.55587363344154
439.0,9.94445230110338,23.816162459603152,6.33623378373989
440.0,10.384065448939307,37.46188875386454,6.256579667914239
441.0,9.967305251905907,31.661457766506174,8.427636367473404
442.0,7.932557899960123,35.00377314411002,4.935978845025891
443.0,9.910879960487211,32.26010512513609,7.943552928327325
444.0,8.695530499495147,33.0779250228717,2.6640195249071117
445.0,10.669672548830038,31.425314607269613,6.193096955453079
446.0,10.366598246096848,18.225905054173943,3.6586012047733987
447.0,9.060120213672645,30.207493553821674,5.296898941450101
448.0,9.486133082663306,32.25059607590798,4.089216407796499
449.0,8.940786478111049,29.856219917937,2.0673007679236823
450.0,9.937320902726828,26.0701451649958,5.278179920014669
451.0,10.955142320501238,33.569633932423635,-2.083057310347609
452.0,9.014273953664457,31.587713836256366,4.2634626891679
453.0,10.504046515517844,35.48402888836493,5.294089839839711
454.0,9.46974238162756,28.22081483247706,2.4088498864271832
455.0,9.207127167737656,23.05075174151596,5.292888521314792
456.0,9.892969640045441,24.44988672998149,5.077027622640257
457.0,8.964757677580625,23.730690538427282,1.512174063092158
458.0,9.446350694652818,31.67557228669372,6.648945168534626
459.0,8.80212210741115,27.345495202824424,-2.219595602440684
460.0,11.964725132916389,20.537029340392202,0.8482924341406815
461.0,10.03526355197173,31.120107381909932,11.70081433147282
462.0,9.300274492007414,33.16443391416244,9.279065117044823
463.0,10.213979910734222,34.684108114007586,7.253558710024734
464.0,9.887671950309171,30.03098210470087,8.21461332243587
465.0,9.779030400466777,33.118975761494674,3.978024777085616
466.0,10.614166700043425,26.75563559478058,6.712823088424944
467.0,10.757507710047305,33.8845358992262,1.0705371858690298
468.0,9.469498852389473,34.8501987233976,5.29701831028335
469.0,9.42418175935532,37.39198913847478,7.347200757181884
470.0,9.724948302848356,31.684921900958585,8.085240010972726
471.0,7.698078835264415,25.420356807382856,10.22379697500625
472.0,8.484808937801448,19.449196478952842,5.15495335747784
473.0,11.366874267444524,30.13157084829596,6.411524958045633
474.0,11.644967713501284,26.737642367010146,0.9035829994559759
475.0,9.750963960443622,31.942404286057513,1.746052382256098
476.0,10.576556963055767,29.131034126326,0.7453476232567082
477.0,10.311250154543536,27.247059291781188,13.91744365147348
478.0,13.078880808455239,37.152313980187536,4.02121599498878
479.0,11.119574911434576,33.156712022566765,8.23372281549521
480.0,9.872082408519233,27.870316904201182,-0.8452551349515689
481.0,9.044459559399574,32.091675101243574,8.272896643695935
482.0,8.393553679742428,32.32830609524628,9.82870941084163
483.0,10.203463635867223,34.67830613629648,10.482035875905215
484.0,9.243649254715697,26.49316557213229,3.414416458228517
485.0,8.577746290402326,32.982657825059725,0.9916268163505144
486.0,9.353427115757473,26.915947526574268,4.146162535302178
487.0,8.918451996385604,35.62053651734155,8.249924718540885
488.0,11.687141635072564,34.165077860487216,5.566060306930158
489.0,10.88163975694945,30.210279120999807,5.823552817096103
490.0,9.992027358683382,27.119838329521123,5.310228779944705
491.0,11.479944138890026,27.121777538535586,7.0020735141264066
